image_path,dataset_source,split,folder_label,super_label,is_skin,image_quality,brightness_mean,contrast_std,width,height,needs_review,label_source,label_status,human_verified
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/follicular-mucinosis-2.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,43.86,35.12,720,464,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-10.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,120.71,23.12,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-11.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,122.96,22.21,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-13.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,132.64,20.74,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-16.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,144.90,21.81,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-17.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,120.06,18.54,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-18.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,133.52,24.45,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-2.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,105.24,22.09,479,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-20.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,106.73,19.29,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-21.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,87.95,22.18,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-27.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,104.62,20.26,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-29.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,131.82,20.87,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-30.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,139.47,22.46,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-31.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,100.32,24.29,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-38.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,124.30,21.98,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-39.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,125.80,19.70,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-41.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,poor,122.60,14.52,720,469,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-5.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,114.61,21.52,479,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/granulation-tissue-9.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,106.94,18.07,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/leukoplakia-6.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,53.55,44.66,720,489,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-10.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,167.67,22.88,720,484,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-31.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,108.42,22.64,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/metastasis-33.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,86.71,21.15,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-11.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,115.89,24.87,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-13.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,poor,123.15,17.98,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-14.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,111.54,18.42,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-2.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,155.09,21.78,720,470,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-3.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,170.38,22.31,481,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-5.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,poor,137.66,15.27,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-8.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,156.97,21.13,720,488,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/paget-disease-breast-9.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,113.12,24.24,720,487,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-11.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,113.46,20.30,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-14.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,106.98,21.85,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-16.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,106.66,21.77,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-18.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,100.24,20.48,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-20.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,87.80,22.49,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-21.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,109.49,24.38,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-24.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,120.18,24.27,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-25.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,120.18,24.27,472,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-27.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,poor,99.71,17.17,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-28.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,113.31,25.74,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-29.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,112.28,22.82,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-30.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,117.32,20.72,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-31.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,poor,127.01,17.85,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-32.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,130.04,20.05,480,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-37.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,134.79,19.11,473,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-ear-6.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,149.13,21.49,484,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-face-10.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,134.21,19.13,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-face-3.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,148.43,25.16,471,720,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-face-4.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,166.54,21.54,720,461,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-face-6.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,119.54,23.55,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-face-7.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,111.41,23.35,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-face-8.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,118.79,18.65,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-leg-2.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,143.10,20.13,720,480,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lesion-10.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,120.45,25.17,720,472,no,folder_inference,auto_complete,no
archive (1)/train/Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions/squamous-cell-carcinoma-lesion-11.jpg,archive (1),train,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,malignant_or_precancerous,yes,fair,114.79,22.70,720,472,no,folder_inference,auto_complete,no
